ID,Brand,Model,Year_of_production,Type,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box,Drive_wheels,Doors,Color,Airbags,Tax,Price
45802411,HYUNDAI,Grandeur,2016,Sedan,Yes,Petrol,2.4,160000 km,4.0,Automatic,Front,04-May,Black,4,1051,31797
45802873,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,90000 km,4.0,Automatic,Front,04-May,White,4,765,46621
45573400,KIA,Optima,2015,Sedan,Yes,Hybrid,2.4,87890 km,4.0,Tiptronic,Front,04-May,Black,6,441,24775
45636958,FORD,Fusion,2015,Sedan,Yes,Petrol,2,71454 km,4.0,Automatic,Front,04-May,Black,0,765,16935
45790834,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4,119709 km,4.0,Automatic,Front,04-May,Grey,0,650,12544
45733011,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,305511 km,4.0,Automatic,Front,04-May,Silver,4,891,15681
45771120,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,173576 km,4.0,Automatic,4x4,04-May,Red,0,531,3763
45760797,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,47152 km,4.0,Tiptronic,Front,04-May,White,7,777,23521
45802671,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,140451 km,4.0,Automatic,Front,04-May,Grey,4,696,28222
45807577,LEXUS,NX 300,2018,Jeep,Yes,Petrol,2.0 Turbo,18918 km,4.0,Tiptronic,Front,04-May,Black,6,1079,72130
45789297,OPEL,Corsa,2008,Hatchback,No,Diesel,1.3,169000 km,4.0,Manual,Front,04-May,Silver,8,742,9722
45631422,BMW,X5,2014,Jeep,Yes,Diesel,3,141384 km,6.0,Automatic,4x4,04-May,Blue,0,915,7056
45730283,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,81348 km,4.0,Automatic,Front,04-May,Silver,4,831,35610
45763081,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966 km,6.0,Automatic,4x4,04-May,Black,12,1058,23521
45794599,KIA,Sportage,2015,Jeep,Yes,Petrol,2.4,60123 km,4.0,Automatic,4x4,04-May,White,10,900,34497
45772306,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Grey,12,1055,5802
45809718,HONDA,Civic,2019,Hatchback,Yes,Petrol,1.5,12000 km,4.0,Automatic,Front,04-May,Black,4,830,74796
45803126,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,66690 km,4.0,Automatic,Front,04-May,White,4,640,11259
45808546,HONDA,400X,2014,Jeep,Yes,Petrol,2.4,117536 km,4.0,Automatic,Front,04-May,White,12,749,5645
45801659,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,77483 km,4.0,Automatic,Front,04-May,Silver,4,583,19089
45809379,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,143414 km,4.0,Automatic,Front,04-May,White,4,639,23339
45767785,TOYOTA,Highlander,2011,Jeep,Yes,Petrol,3.5,368064 km,6.0,Automatic,4x4,04-May,Grey,12,1172,22580
45802761,MERCEDES-BENZ,Viano,2010,Minivan,Yes,Diesel,2.2 Turbo,177000 km,4.0,Tiptronic,Rear,04-May,Silver,8,911,40142
45420162,VOLKSWAGEN,Jetta,2013,Sedan,No,Petrol,2,95000 km,4.0,Tiptronic,Front,04-May,Black,8,640,13900
45792257,KIA,Optima,2011,Sedan,Yes,Petrol,2,48656 km,4.0,Automatic,Front,04-May,White,4,707,12074
45726961,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,173698 km,4.0,Automatic,Front,04-May,White,4,640,19707
45809270,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,104536 km,4.0,Automatic,Front,04-May,Grey,4,639,30950
45660722,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0 km,6.0,Automatic,Front,04-May,Grey,12,690,34811
45731500,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,66597 km,4.0,Automatic,Front,04-May,Silver,4,862,16151
45804875,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,121764 km,4.0,Automatic,Front,04-May,Blue,4,891,50184
45625937,BMW,X5,2012,Jeep,Yes,Diesel,3,229966 km,6.0,Automatic,4x4,04-May,Black,0,919,10820
45810055,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,56000 km,4.0,Automatic,Front,04-May,Black,4,501,28225
45809532,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,55000 km,4.0,Automatic,Front,04-May,Golden,4,502,22473
45668239,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,168436 km,4.0,Tiptronic,Front,04-May,Black,12,781,16850
45806696,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,400000 km,4.0,Variator,Front,04-May,Carnelian red,8,761,9722
45802341,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,76519 km,4.0,Automatic,Front,04-May,White,4,862,18346
45730629,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,102152 km,4.0,Automatic,Front,04-May,White,4,528,27946
45813261,LEXUS,IS 300,2017,Sedan,Yes,Petrol,3.5,21261 km,6.0,Automatic,4x4,04-May,Grey,12,1714,45787
45809667,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,33000 km,4.0,Automatic,Front,04-May,Red,4,595,25823
45804672,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,141000 km,4.0,Automatic,Front,04-May,Grey,4,770,28755
45380780,CHEVROLET,Cruze PREMIER,2016,Sedan,Yes,Petrol,1.4 Turbo,9470 km,4.0,Automatic,Front,04-May,Silver,8,650,18660
45733417,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,17996 km,4.0,Automatic,Front,04-May,White,4,891,49751
45809652,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,17150 km,4.0,Automatic,Front,04-May,White,4,447,32945
45809163,FORD,Taurus,2013,Sedan,Yes,Petrol,2,72407 km,4.0,Automatic,Front,04-May,White,4,640,39499
45802875,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,138742 km,4.0,Automatic,Front,04-May,Grey,4,696,46919
45815345,FIAT,500,2013,Sedan,Yes,Petrol,1.4,95000 km,4.0,Tiptronic,Front,04-May,Red,8,474,10036
45802646,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,142427 km,4.0,Automatic,Front,04-May,Silver,4,836,18500
45797020,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,139328 km,4.0,Automatic,Front,04-May,Silver,4,777,31317
45792205,KIA,Optima,2014,Sedan,Yes,Petrol,2,45504 km,4.0,Automatic,Front,04-May,Black,4,638,14113
45667211,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,128000 km,4.0,Variator,Front,04-May,White,8,353,23364
45733284,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,581040 km,4.0,Automatic,Front,04-May,Orange,4,765,9252
45809657,HONDA,Civic,2017,Coupe,Yes,Petrol,2,26488 km,4.0,Automatic,Front,04-May,White,4,1017,53185
45803984,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,29709 km,4.0,Automatic,Front,04-May,Black,4,930,58507
45812918,FORD,Focus,2012,Hatchback,No,Petrol,2,160000 km,4.0,Tiptronic,Front,04-May,Black,8,642,10663
45801910,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,142495 km,4.0,Automatic,Front,04-May,White,4,528,19130
45815305,TOYOTA,Highlander,2018,Jeep,Yes,Petrol,3.5,47002 km,6.0,Automatic,4x4,04-May,White,12,1823,26971
45797674,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,36239 km,4.0,Automatic,Front,04-May,Grey,4,531,20005
45732152,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,121121 km,4.0,Automatic,Front,04-May,White,4,891,44523
45803332,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,276687 km,4.0,Automatic,Front,04-May,Silver,4,891,15681
45769627,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139 km,6.0,Automatic,Rear,04-May,Black,12,1624,5018
45803205,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,282099 km,4.0,Automatic,Front,04-May,White,4,891,19914
45808999,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,154629 km,4.0,Automatic,Front,04-May,White,4,382,14831
45555548,ACURA,RDX,2014,Jeep,Yes,Petrol,3.5,81600 km,6.0,Automatic,4x4,04-May,Grey,10,1053,39201
45802314,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,121000 km,4.0,Automatic,Front,04-May,White,4,1091,38609
45816650,TOYOTA,Auris,2015,Hatchback,No,Petrol,1.8,78000 km,4.0,Manual,Front,04-May,Silver,10,697,20698
45804649,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,35477 km,4.0,Automatic,Front,04-May,White,4,831,59338
45770022,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.5,117368 km,6.0,Automatic,4x4,04-May,Black,0,1493,68681
45792024,CHEVROLET,Volt,2011,Sedan,No,Hybrid,1.4,304000 km,4.0,Automatic,Front,04-May,Silver,0,521,21012
45809302,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,91000 km,4.0,Automatic,Front,04-May,Yellow,4,503,22166
45789869,MERCEDES-BENZ,GL 350 დიზელი,2012,Jeep,Yes,Diesel,3.0 Turbo,140200 km,6.0,Automatic,4x4,04-May,Grey,10,919,45473
45751885,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,67165 km,4.0,Automatic,Front,04-May,Blue,12,1277,4077
45730971,HYUNDAI,Genesis,2010,Sedan,Yes,Petrol,3.3,194404 km,4.0,Automatic,Front,04-May,Black,4,1324,23207
45764778,TOYOTA,Tundra,2013,Jeep,Yes,Petrol,5.7,357933 km,8.0,Automatic,4x4,04-May,Grey,12,1664,23207
45804491,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,137445 km,4.0,Automatic,Front,04-May,Black,4,770,39891
45759913,SUBARU,Impreza,2015,Sedan,No,Petrol,2,96000 km,4.0,Tiptronic,4x4,04-May,White,12,765,10976
45808297,FORD,Mustang,2018,Sedan,Yes,Petrol,2.3,26642 km,4.0,Automatic,Rear,04-May,Red,12,1228,12858
45763904,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,White,0,1935,81539
45804620,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,133808 km,4.0,Automatic,Front,04-May,Silver,4,1017,39226
45503993,HYUNDAI,Sonata,2015,Sedan,No,Petrol,2.4,120000 km,4.0,Automatic,Front,04-May,Blue,10,900,24148
45731498,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,45984 km,4.0,Automatic,Front,04-May,White,4,862,16778
45725439,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,121899 km,4.0,Automatic,Front,04-May,Black,4,836,20005
45791035,TOYOTA,RAV 4,2014,Jeep,Yes,Petrol,2.5,116442 km,4.0,Automatic,4x4,04-May,Grey,0,777,28225
45797547,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,182821 km,4.0,Automatic,Front,04-May,Silver,4,1091,39201
45805830,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8 Turbo,108000 km,4.0,Tiptronic,Front,04-May,Black,12,584,20385
45795192,FORD,Transit Connect,2010,Goods wagon,Yes,Diesel,1.8 Turbo,160000 km,4.0,Manual,Front,02-Mar,Silver,4,761,9095
45808510,BUICK,Century,2013,Sedan,Yes,Petrol,2.4,146552 km,4.0,Automatic,Front,04-May,Silver,12,751,4704
45805949,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,199373 km,4.0,Automatic,Front,04-May,Silver,8,585,18817
45627325,SUBARU,XV,2013,Sedan,Yes,Petrol,2,105523 km,4.0,Automatic,4x4,04-May,Blue,0,640,5645
45802287,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,105743 km,4.0,Automatic,Front,04-May,White,4,1249,44843
45729563,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,90823 km,4.0,Automatic,Front,04-May,White,4,528,28830
45802912,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,160931 km,4.0,Automatic,Front,04-May,White,4,891,39493
45797251,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,96893 km,4.0,Automatic,Front,04-May,Silver,4,777,31581
44781690,LEXUS,RX 350,2009,Jeep,Yes,Petrol,3.5,155200 km,6.0,Tiptronic,4x4,04-May,Brown,12,1624,36065
45730043,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,79084 km,4.0,Automatic,Front,04-May,Silver,4,707,24415
45761937,BMW,535,2014,Sedan,Yes,Petrol,3.0 Turbo,81000 km,6.0,Tiptronic,4x4,04-May,Silver,14,915,53314
45797474,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,45535 km,4.0,Automatic,Front,04-May,Silver,4,1327,45436
45281776,FORD,Tourneo Connect,2008,Goods wagon,No,Diesel,1.8 Turbo,121000 km,4.0,Manual,Front,04-May,White,4,994,9408
45786361,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4 Turbo,152000 km,4.0,Tiptronic,Front,04-May,White,6,473,16308
45789486,KIA,Optima,2013,Sedan,Yes,Petrol,2,0 km,4.0,Tiptronic,Front,04-May,White,0,640,12600
45797609,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,126100 km,4.0,Automatic,Front,04-May,Silver,4,583,20005
45807417,MERCEDES-BENZ,GL 550,2013,Jeep,Yes,Petrol,4.6,214763 km,8.0,Automatic,4x4,04-May,Black,12,1360,32302
45756859,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,137328 km,4.0,Automatic,Front,04-May,Silver,0,333,4861
45809427,HONDA,FIT,2015,Universal,Yes,Hybrid,1.3,138520 km,4.0,Automatic,Front,04-May,Silver,4,279,7279
45797541,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,157421 km,4.0,Automatic,Front,04-May,Grey,4,583,20005
45479729,KIA,SOUL,2012,Sedan,Yes,Petrol,2,77000 km,4.0,Tiptronic,Front,04-May,Black,6,642,13172
44727768,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,174400 km,4.0,Automatic,Front,04-May,Red,6,645,16308
45730558,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000 km,4.0,Automatic,Front,04-May,White,4,831,39161
45694851,TOYOTA,Prius C,2013,Hatchback,Yes,Hybrid,1.5,168000 km,4.0,Variator,Front,04-May,Grey,10,502,16935
44908783,PORSCHE,Cayenne,2012,Jeep,Yes,Petrol,3.6,98000 km,6.0,Tiptronic,4x4,04-May,Black,12,1086,64290
45789965,KIA,Sportage,2007,Jeep,Yes,Diesel,2,71168 km,4.0,Automatic,Front,04-May,Black,4,1282,5959
45732769,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,209254 km,4.0,Automatic,Front,04-May,Black,4,836,16599
45809987,CHEVROLET,Cruze,2014,Jeep,Yes,Petrol,1.8,45680 km,4.0,Automatic,Front,04-May,Brown,4,584,5331
45804024,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,69527 km,4.0,Automatic,Front,04-May,Black,4,877,50861
45809529,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,111774 km,4.0,Automatic,Front,04-May,Silver,4,595,16320
45792440,KIA,Optima,2016,Sedan,Yes,Petrol,2,65089 km,4.0,Automatic,Front,04-May,Silver,4,890,15053
45756946,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406 km,8.0,Automatic,4x4,04-May,Black,0,1363,12858
45776523,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,222016 km,4.0,Automatic,Front,04-May,Golden,8,645,16621
45744716,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,112282 km,4.0,Automatic,Front,04-May,Silver,4,790,5488
45783590,MERCEDES-BENZ,Sprinter,2013,Microbus,No,Diesel,3,256000 km,6.0,Automatic,Rear,02-Mar,White,0,917,29793
45804127,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,162300 km,4.0,Automatic,Front,04-May,Black,4,642,28241
45809169,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,69000 km,4.0,Automatic,Front,04-May,Grey,4,502,18117
45802996,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,50079 km,4.0,Automatic,Front,04-May,White,4,891,29950
45799301,OPEL,Astra H,2009,Sedan,No,Diesel,1.9 Turbo,196000 km,4.0,Manual,Front,04-May,Silver,10,922,9722
45759311,AUDI,A4,2014,Sedan,Yes,Petrol,2,81818 km,4.0,Automatic,4x4,04-May,Blue,0,639,5018
45793121,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.8,41253 km,4.0,Automatic,Front,04-May,Carnelian red,4,760,5328
45780691,NISSAN,Tiida,2012,Sedan,No,Petrol,1.8,60000 km,4.0,Automatic,Front,04-May,Silver,6,586,11290
45803871,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,120272 km,4.0,Automatic,Front,04-May,White,4,639,28617
45704192,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,181022 km,4.0,Automatic,Front,04-May,Black,12,761,14113
45767036,LEXUS,IS 250 TURBO,2017,Sedan,Yes,Petrol,2,36000 km,4.0,Tiptronic,Rear,04-May,White,0,1017,24462
45797449,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,129080 km,4.0,Automatic,Front,04-May,Silver,4,1047,10986
45802919,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,122184 km,4.0,Automatic,Front,04-May,Black,4,891,42052
45524446,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,200000 km,4.0,Automatic,Front,04-May,Grey,8,843,9408
45766039,VOLKSWAGEN,Jetta,2012,Sedan,No,Petrol,2,65000 km,4.0,Automatic,Front,04-May,Grey,0,642,13485
45730647,SSANGYONG,Actyon,2018,Jeep,Yes,Petrol,1.6,24372 km,4.0,Automatic,Front,04-May,Blue,4,880,44003
45797556,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,184189 km,4.0,Automatic,Front,04-May,Silver,4,1249,34419
45787175,NISSAN,Juke,2017,Jeep,Yes,Petrol,1.6 Turbo,47533 km,4.0,Automatic,Front,04-May,White,12,831,27284
44107036,FIAT,500,2015,Coupe,No,Petrol,1.4,19000 km,4.0,Manual,Front,04-May,Grey,10,562,15367
45099637,BMW,X3 SDRIVE,2015,Jeep,Yes,Petrol,2.0 Turbo,60400 km,4.0,Tiptronic,Rear,04-May,Brown,12,765,45473
45796832,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,77102 km,4.0,Automatic,Front,04-May,Black,4,1024,16778
45772787,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379 km,6.0,Automatic,4x4,04-May,Silver,12,1172,16621
45738309,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,142000 km,4.0,Automatic,Front,04-May,Silver,12,862,10192
45428815,BMW,328,2012,Sedan,Yes,Petrol,2,126000 km,4.0,Tiptronic,Rear,04-May,Sky blue,12,642,13799
45797795,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,103490 km,4.0,Automatic,Front,04-May,Silver,4,531,19121
45816127,MERCEDES-BENZ,GLK 350,2011,Jeep,Yes,Petrol,3.5,185600 km,6.0,Tiptronic,4x4,04-May,Black,10,1172,31361
45813756,KIA,Niro,2017,Jeep,Yes,Hybrid,1.6,67429 km,4.0,Automatic,Front,04-May,White,12,402,4077
45656690,HONDA,Civic,2015,Sedan,Yes,Hybrid,1.5,49272 km,4.0,Automatic,Front,04-May,Blue,0,308,4861
45792206,KIA,Optima,2013,Sedan,Yes,Petrol,2,42563 km,4.0,Automatic,Front,04-May,Black,4,640,14737
45646743,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Black,12,779,5018
45797309,HYUNDAI,I30,2008,Hatchback,Yes,Petrol,1.6,102000 km,4.0,Automatic,Front,04-May,Silver,4,893,7840
45646433,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8.0,Automatic,4x4,04-May,White,0,1514,43278
45730495,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,124718 km,4.0,Automatic,Front,04-May,White,4,707,24029
45555779,BMW,X6,2010,Jeep,Yes,Petrol,3.0 Turbo,171000 km,6.0,Tiptronic,4x4,04-May,Black,16,1211,42337
45751294,HYUNDAI,Santa FE,2014,Jeep,Yes,Petrol,2.4,42280 km,4.0,Automatic,Front,04-May,Brown,12,749,12701
45638806,TOYOTA,RAV 4,2018,Jeep,Yes,Petrol,2.5,51200 km,4.0,Automatic,4x4,04-May,Black,12,1327,46728
45732666,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,571321 km,4.0,Automatic,Front,04-May,White,4,765,10976
45793598,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2,67233 km,4.0,Automatic,Front,04-May,Black,4,1090,7683
45760264,TOYOTA,Camry,2011,Sedan,Yes,Hybrid,2.4,150000 km,4.0,Variator,Front,04-May,Silver,12,831,20385
45814242,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4,182880 km,4.0,Automatic,Front,04-May,Black,8,650,12231
45797505,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,72507 km,4.0,Automatic,Front,04-May,Black,4,730,20071
45771901,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.8,169141 km,4.0,Automatic,Front,04-May,Silver,12,584,4391
45804346,JEEP,Compass,2012,Jeep,Yes,Petrol,2.4,121456 km,4.0,Automatic,Front,04-May,Red,4,753,26372
45804428,JEEP,Compass,2009,Jeep,Yes,Petrol,2.4,167510 km,4.0,Automatic,Front,04-May,Red,4,1141,18688
45809986,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,41018 km,4.0,Automatic,Front,04-May,White,4,784,61471
45813510,BMW,X6,2012,Jeep,Yes,Petrol,4.4,123622 km,8.0,Automatic,4x4,04-May,Silver,12,1308,4861
45760882,VOLKSWAGEN,Passat RLAINI,2018,Sedan,Yes,Petrol,2.0 Turbo,68800 km,4.0,Tiptronic,Front,04-May,Grey,6,1079,36065
45733016,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,263886 km,4.0,Automatic,Front,04-May,Silver,4,891,15681
45815128,TOYOTA,Avalon,2015,Sedan,Yes,Petrol,3.5,122418 km,6.0,Automatic,Front,04-May,Blue,12,1273,6899
45766527,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,132349 km,6.0,Automatic,4x4,04-May,Grey,12,1053,31047
45729897,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.7,207306 km,4.0,Automatic,Front,04-May,Black,4,924,15718
45451618,TOYOTA,Camry HYBRID,2013,Sedan,No,Hybrid,2.5,119000 km,4.0,Tiptronic,Front,04-May,Blue,12,779,24775
45660988,BMW,X5,2012,Jeep,Yes,Diesel,3,229966 km,6.0,Automatic,4x4,04-May,Black,0,919,14583
45739445,FORD,Transit,2007,Microbus,No,Diesel,2.2 Turbo,170000 km,4.0,Manual,Front,04-May,Black,2,1408,10976
45757912,FORD,Fusion,2013,Sedan,No,Petrol,2.5,208723 km,4.0,Automatic,Front,04-May,Grey,0,779,13172
45763967,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Silver,0,1811,15681
45804463,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,118409 km,4.0,Automatic,Front,04-May,Red,4,640,27654
45732869,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,322292 km,4.0,Automatic,Front,04-May,Silver,4,891,15681
45730322,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,195000 km,4.0,Automatic,Front,04-May,White,4,1099,22947
45804828,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,131084 km,4.0,Automatic,Front,04-May,White,4,639,32578
45730167,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,70087 km,4.0,Automatic,Front,04-May,Blue,4,831,40092
45805908,TOYOTA,Sienna,2017,Minivan,No,Petrol,3.5,75000 km,6.0,Automatic,Front,04-May,Golden,0,1714,50178
45727071,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,71561 km,4.0,Automatic,Front,04-May,Grey,4,640,24920
45813837,DODGE,Challenger,2016,Coupe,Yes,Petrol,6.4,72995 km,8.0,Automatic,Rear,02-Mar,Red,12,2658,22266
45765416,TOYOTA,Tacoma,2013,Sedan,Yes,Petrol,4,57554 km,6.0,Automatic,4x4,04-May,Silver,12,1194,19130
45803307,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,52668 km,4.0,Automatic,Front,04-May,Black,4,640,12858
45810158,FORD,C-MAX,2014,Universal,Yes,Hybrid,2,62000 km,4.0,Automatic,Front,04-May,Carnelian red,8,333,20385
45810097,TOYOTA,Aqua,2014,Sedan,Yes,Petrol,1.5,51000 km,4.0,Automatic,Front,04-May,White,4,501,38975
45806607,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,203200 km,4.0,Automatic,Front,04-May,Black,12,394,25089
45789964,KIA,Sportage,2007,Jeep,Yes,Diesel,2,79776 km,4.0,Automatic,Front,04-May,White,4,1282,6899
45793162,CHEVROLET,Matiz,2010,Sedan,Yes,Petrol,1,39498 km,4.0,Automatic,Front,04-May,Black,4,462,7840
45617460,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,78000 km,4.0,Automatic,4x4,04-May,Carnelian red,0,1091,43278
45797219,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,31780 km,4.0,Automatic,Front,04-May,Black,4,730,20855
45810568,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,139633 km,4.0,Automatic,Front,04-May,Black,4,642,19416
45777671,CHEVROLET,Volt,2013,Hatchback,Yes,Hybrid,1.4,126400 km,4.0,Automatic,Front,04-May,Black,6,474,23521
45804507,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,191264 km,4.0,Automatic,Front,04-May,White,4,707,22649
45816289,BMW,X5,2012,Jeep,Yes,Petrol,3,232789 km,6.0,Automatic,4x4,04-May,Grey,12,919,15994
45636180,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,110531 km,4.0,Automatic,4x4,04-May,Red,0,530,12231
45647804,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,White,12,779,3763
45733558,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,13148 km,4.0,Automatic,Front,04-May,Black,4,1017,42987
45691887,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,212000 km,4.0,Variator,Front,04-May,Red,8,988,11290
45797987,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,165294 km,4.0,Automatic,Front,04-May,Silver,4,531,16308
45776999,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,73688 km,4.0,Automatic,Front,04-May,Silver,0,584,15681
45812730,HONDA,Accord,2017,Sedan,Yes,Petrol,2.4,66366 km,4.0,Automatic,Front,04-May,Red,12,1202,4861
45802578,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,55112 km,4.0,Automatic,Front,04-May,Silver,4,639,45542
